instance_id,premise,hypothesis,true_label,pred_label,correct,model,dataset,conf_label0,conf_label1,conf_label2,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_4033,"२५,००० भन्दा बढी मानिसहरू यहाँ बस्छन्, प्रायः माछा मारेर, तर यहाँ विदेशीहरू पनि छन्, जसलाई यसको शान्त भूमध्यसागरीय वातावरणले आकर्षित गरेको छ।","जनसंख्या २५,००० भन्दा बढी छ।",0,1,0,xlmr,mnli,0.4494,0.5424,0.0082,False,False,False,,,
MNLI-Nepali_test_8471,ग्रामीण जीवनका परम्परागत उत्सवहरू र गाउँका खेलकुद दिनहरूले अझै पनि स्थानीय समुदायका सबै सदस्यहरूलाई आफ्नो सीप परीक्षण गर्ने र एकअर्काको साथको आनन्द लिने अवसर दिन्छन्।,स्थानीय समुदायका सदस्यहरूले प्रायः एकअर्का बीच खेलकुद चुनौतीहरू आयोजना गर्छन्।,0,1,0,xlmr,mnli,0.0014,0.9983,0.0003,False,False,False,,,
MNLI-Nepali_test_8164,"उनीहरूसँग दुई जना पुरुषहरू थिए, जसले तीक्ष्ण कालो फलामको हतियार र कवच लगाएका थिए।",पुरुषहरूसँग भएका हतियारहरू धेरै धारिला थिए।,0,1,0,xlmr,mnli,0.0092,0.9905,0.0003,False,False,False,,,
MNLI-Nepali_test_4017,९. उल्टो मूल्य सीमा,९ मूल्यमा भित्रका सीमाहरू।,0,2,0,xlmr,mnli,0.3778,0.2033,0.4189,False,False,False,,,
MNLI-Nepali_test_1364,"“तपाईंलाई भेटेर खुसी लाग्यो,” अमेरिकीले हात बढाउँदै भन्यो।",अमेरिकीले पहिलो पटक कसैलाई भेट्दै थियो।,0,1,0,xlmr,mnli,0.007,0.9917,0.0014,False,False,False,,,
MNLI-Nepali_test_2475,"दुर्भाग्यवश येल्तसिनको पुरानो गार्डसँग धेरै सम्बन्धहरू छन्, जुन मैले सम्पूर्ण कुरामा देखेको एक मात्र कमी हो। गोर्बाचेभले आफ्नो प्रयास गरेका छन् र उनलाई पुरानो गार्डका केही सदस्यहरूसँग आफ्नै समस्याहरू थिए।",येल्तसिनको कुराहरू कसरी पहिले थिए भन्ने कुरासँग धेरै सम्बन्धहरू छन्।,0,1,0,xlmr,mnli,0.0283,0.971,0.0008,False,False,False,,,
MNLI-Nepali_test_5793,"खैर, म तपाईंलाई बताउँछु, आजकल मानिसहरू जसरी गाडी चलाउँदैछन्, त्यसरी हामीले जति मानिसहरूलाई मारिरहेका छौं त्यो भन्दा बढी मारिरहेका छैनौं भन्ने कुरामा म छक्क पर्छु।",आजकाल मानिसहरूले साँच्चै लापरवाह तरिकाले गाडी चलाउँदैछन्।,0,1,0,xlmr,mnli,0.0067,0.9921,0.0012,False,False,True,,,
MNLI-Nepali_test_7551,श्रीमती भान्डेमेयरले आफ्ना पलकहरू उठाए।,पलकहरू बन्द थिए।,0,2,0,xlmr,mnli,0.0074,0.0006,0.992,False,False,False,,,
MNLI-Nepali_test_6508,"दुर्भाग्यवश भीड उत्सुकतापूर्वक छुट्यो, अब्राहम लिंकनको टोपीले चकित परेका थिए।",भीड यति हिँड्यो कि सबैले लिंकनको टोपी देख्न सकून्।,0,1,0,xlmr,mnli,0.0015,0.9965,0.002,False,False,False,,,
MNLI-Nepali_test_7795,"आफ्नो एकल ह्यामर घुमाएर वा संसारका अपशब्दहरू विरुद्ध शान्तिको लागि उभिएर, कार्टर पहिलो अमेरिकी बनेका छन्।",कार्टर संसारको बाँकी भागको बीचमा एक्लै शान्तिको लागि उभिएर पहिलो अमेरिकी बनेका छन्।,0,1,0,xlmr,mnli,0.4728,0.5262,0.001,False,False,False,,,
MNLI-Nepali_test_372,"र यसले वास्तवमै हामीलाई मन पर्छ, यो रोचक कुरा हो कि हामीलाई मन पर्ने सुविधाहरू मध्ये एउटा इलेक्ट्रिक लक हो।",हामीलाई त्यो गाडीमा इलेक्ट्रिक लक सुविधा मन पर्छ।,0,1,0,xlmr,mnli,0.0037,0.9961,1e-04,False,False,False,,,
MNLI-Nepali_test_10016,"उनको विशेष मोह यो हो कि हिलारी क्लिन्टन, म तपाईंलाई मजाक गरिरहेको छैन, एक रातो हुन्।",उनको मोह अनुसार हिलारी क्लिन्टन एक रेड हुन्।,0,2,0,xlmr,mnli,0.2053,0.003,0.7917,False,False,True,,,
MNLI-Nepali_test_9175,"ती धेरै महँगा छन्, मैले मेरो लागि लगभग आठ सय डलर तिरेको थिएँ।",मलाई लाग्छ तिनीहरूको लागत धेरै छ।,0,1,0,xlmr,mnli,0.0508,0.9478,0.0014,False,False,False,,,
MNLI-Nepali_test_1120,त्यो धिक्कारिएको ह्याम्स्टर नाच।,त्यो सानो जनावरको नाच।,0,1,0,xlmr,mnli,0.3482,0.5979,0.0539,False,False,False,,,
MNLI-Nepali_test_7951,"अर्कोतर्फ, पुरानो जाफा कसैको एक दिनको समयका लागि लायक छ।",पुरानो जाफा कसैको लागि एक पूरै दिन बिताउन लायक छ।,0,2,0,xlmr,mnli,0.0057,0.0004,0.9938,False,False,False,,,
MNLI-Nepali_test_165,"एक अभिनेताको रूपमा, उनी सही छ भनी निश्चित नभएसम्म 'टेक पछि टेक' को माग गर्नका लागि प्रसिद्ध छन्।","उनी आफ्नो काममा धेरै गर्व गर्छन् र सन्तुष्ट नभएसम्म धेरै टेक गर्न चाहन्छन्, जुन उनले धेरै परियोजनाहरूमा गर्छन् जसमा उनले अभिनय गर्छन्।",0,1,0,xlmr,mnli,0.001,0.9985,0.0005,False,False,False,,,
MNLI-Nepali_test_4766,यहाँ तपाईं र अन्टार्कटिकाको बीचमा केही छैन।,यो अन्टार्कटिका पुग्नुअघिको अन्तिम जमिनको टुक्रा हो।,0,1,0,xlmr,mnli,0.0026,0.9951,0.0023,False,False,True,,,
MNLI-Nepali_test_1273,यदि तपाईंले धेरै ध्यान आकर्षित गर्नुभएन भने तपाईंलाई सजिलो हुनेछ।,धेरै ध्यान आकर्षित नगर्ने प्रयास गर्नुहोस् ताकि यो सजिलो हुनेछ।,0,2,0,xlmr,mnli,0.0021,0.0015,0.9964,False,False,True,,,
MNLI-Nepali_test_6572,प्यालेस देस ट्युइलरिज १८७१ मा श्रमिक विद्रोहको समयमा आगोले ध्वस्त भएको थियो।,यो १७८१ मा आगोले ध्वस्त भएको थियो।,0,2,0,xlmr,mnli,0.0074,0.0012,0.9914,False,False,False,,,
MNLI-Nepali_test_6132,"खैरो र क्रीम शेरीहरू ओलोरोसे हुन्, र एमोरोसे पनि ओलोरोसे हो यद्यपि यो मध्यम सुख्खा र फिक्का रंगको हुन्छ।",ओलोरोसे एमोरोसे भन्दा कम मध्यम सुख्खा हुन्छ।,0,1,0,xlmr,mnli,0.0015,0.9974,0.0011,False,False,False,,,
MNLI-Nepali_test_6836,महिलाबाट जानकारी निकालेपछि लुउले वृद्ध दुर्व्यवहार हटलाइनमा फोन गरिन्।,लुउले सहयोगका लागि हटलाइनमा फोन गरिन्।,0,1,0,xlmr,mnli,0.3069,0.6924,0.0006,False,False,False,,,
MNLI-Nepali_test_8284,"उम्म, ठीक छ, मलाई लाग्छ कि उनीहरूले पहिले जस्तो धेरै खतराको रूपमा देख्दिनँ तर मलाई लाग्छ कि अहिले देशको अस्थिरता मात्र हो, अहँ।",मलाई उनीहरू पहिले भन्दा धेरै खतरनाक लाग्थे।,0,2,0,xlmr,mnli,0.007,0.0006,0.9924,False,False,False,,,
MNLI-Nepali_test_5267,"आज पनि यो धेरै हदसम्म पूर्ण छ, आकार र भव्यतामा रूसको सेन्ट पिटर्सबर्गसँग मात्र प्रतिस्पर्धा गर्छ।",यो रूसको सेन्ट पिटर्सबर्ग भन्दा सानो र कम भव्य छ।,0,2,0,xlmr,mnli,0.0011,0.0004,0.9985,False,False,False,,,
MNLI-Nepali_test_2589,"विशेषज्ञहरूले पुराना खजानाहरूमध्ये केही वास्तविक मोल छोड्दैनन्, तर हेर्न जारी राख्न रमाइलो हुन्छ।",विशेषज्ञहरूका कारण मोलहरू संख्यामा थोरै छन्।,0,1,0,xlmr,mnli,0.0102,0.9862,0.0035,False,False,True,,,
MNLI-Nepali_test_5208,"ठीक ठीक ठीक, यो यस्तो लामो समयदेखि चलिरहेको छैन र?",यो साँच्चै लामो समयदेखि चलिरहेको छ।,0,2,0,xlmr,mnli,0.0088,0.0084,0.9828,False,False,True,,,
MNLI-Nepali_test_4927,"हो, म २५ वर्षको छु।",म पच्चीस वर्षको भएँ।,0,2,0,xlmr,mnli,0.1233,0.0026,0.8741,False,False,False,,,
MNLI-Nepali_test_9889,विद्यालयहरूले पैसा दिइरहेका छैनन्।,विद्यालयहरूले पैसा राखिरहेका छन्।,0,2,0,xlmr,mnli,0.011,0.0016,0.9874,False,False,True,,,
MNLI-Nepali_test_9629,मिस्टर व्हिटिङ्गटनले फेरि बोले: ,मिस्टर व्हिटिङ्गटनले टपेन्सलाई भोलि एघार बजे आफ्नो प्रस्तावको विवरण दिने बताए।,0,1,0,xlmr,mnli,0.0059,0.993,0.0011,False,False,False,,,
MNLI-Nepali_test_2925,"अजीब जीवहरूको भरमारले यस पैदल यात्री विशाल राक्षसहरूलाई छेक्ने भवनहरू सजाउँछ — भवनहरू, रेस्टुरेन्टहरू, सिनेमाहरू, थिएटरहरू, खेल केन्द्रहरू, र तातो नूडल बारहरूबाट सर्पहरू चिप्लन्छन्।",यो क्षेत्र चलचित्र हेर्न र त्यसपछि एक कचौरा नूडल्स पाउनको लागि राम्रो ठाउँ हो।,0,1,0,xlmr,mnli,0.0146,0.9707,0.0146,False,False,False,,,
MNLI-Nepali_test_9065,"मेडिकेयर ट्रस्टीहरूको २००१ को मध्यवर्ती अनुमान अनुसार, आगामी ७५ वर्षमा एचआई कार्यक्रमको एक्चुअरियल सन्तुलन पुनर्स्थापना गर्न कर योग्य वेतनको १.९७ प्रतिशत बराबरको सुधार विकल्पहरूको संयोजन आवश्यक पर्नेछ।",एचआई कार्यक्रमको एक्चुअरियल सन्तुलन पुनर्स्थापना गर्नका लागि धेरै विकल्पहरू छन्।,0,2,0,xlmr,mnli,0.0056,0.0079,0.9865,False,False,False,,,
MNLI-Nepali_test_2677,"मलाई लाग्छ तपाईं ठीक हुनुहुन्छ, मलाई लाग्दैन कि हामीले आफ्नो सीमा नाघ्नेछौं यदि हामीले गएर त्यो गर्यौं भने।","यदि हामीले त्यो गर्यौं भने, हामीले आफ्नो सीमा नाघ्नेछौं।",0,2,0,xlmr,mnli,0.0008,0.0004,0.9989,False,False,True,,,
MNLI-Nepali_test_1766,यस्तो लाग्छ कि तपाईको संवाददाताले आफ्नो साथीको घर जानु नपर्ने भएमा सबै ठीक छ।,"यदि तपाईको संवाददाताले आफ्ना साथीको घर जानु पर्यो भने, चीजहरू गलत हुने सम्भावना छ।",0,1,0,xlmr,mnli,0.0017,0.9981,0.0002,False,False,False,,,
MNLI-Nepali_test_7775,"महोगनी फर्निचर, जमैकन चित्रकला, केबल टिभी, एयर कन्डिसनिङ, मिनी-बार, हेयर ड्रायर, र कोठामा सुरक्षित लकरहरू।",हरेक कोठामा मिनी-बार छन्।,0,1,0,xlmr,mnli,0.0023,0.9967,0.001,False,False,False,,,
MNLI-Nepali_test_6041,"मोनास्टेरियो डे सान टोमास (दक्षिणपूर्वी, पहाडको तल) को वरपर उदास इतिहास छ, जसको निर्माण फर्डिनान्ड र इसाबेलाले प्रायोजित गरेका थिए।",फर्डिनान्ड र इसाबेलाले मोनास्टेरियो डे सान टोमासको निर्माणको लागि भुक्तानी गरे।,0,1,0,xlmr,mnli,0.0035,0.9953,0.0012,False,False,False,,,
MNLI-Nepali_test_1615,'के त्यो साँच्चै उनी हो?' अरू कसैले सोधे।,कसैले सोध्यो कि त्यो मानिस साँच्चै ऊ हो जसले आफूलाई भन्यो।,0,1,0,xlmr,mnli,0.0087,0.991,0.0003,False,False,False,,,
MNLI-Nepali_test_4838,"खैर, मलाई लाग्छ यो राम्रो छ र डल्लास क्षेत्र जस्तै छ र म पाउँछु म",मलाई लाग्छ खाना स्वादिष्ट छ।,0,1,0,xlmr,mnli,0.0983,0.9011,0.0006,False,False,False,,,
MNLI-Nepali_test_9277,उनी एउटा चट्टान पछाडि छोटो बाटो हिँडे र पिसाब गरे।,कसैले पनि उनलाई शौच गरेको नदेख्ने गरी उनी चट्टान पछाडि लुके।,0,1,0,xlmr,mnli,0.0003,0.9997,1e-04,False,False,False,,,
MNLI-Nepali_test_5898,समाचार आउटलेटहरूले यसलाई सम्भावित रूपमा घातक घोषणा गरे तर सानो अक्षरमा स्वीकार गरे कि उनी सम्भवतः ठीक हुनेछन्।,"समाचार आउटलेटहरूले चोट सम्भवतः घातक थिएन भनी बताए, तर सम्भावना छ।",0,1,0,xlmr,mnli,0.013,0.9862,0.0007,False,False,False,,,
MNLI-Nepali_test_1012,"ठीक छ, ठीक छ, बाई-बाई।","बाई, पछि कुरा गरौंला।",0,1,0,xlmr,mnli,0.005,0.9945,0.0004,False,False,False,,,
MNLI-Nepali_test_8827,"येलत्सिन एक रक्सीडी हुन्, इभान थॉमस र ज्याक जर्मोन्ड (दुवै इन्साइड वाशिंगटनमा) ले निष्कर्ष निकाले। रक्सीले मातेको घमण्ड, बुकानन सहमत भए, जुन देश अब महान छैन।",इन्साइड वाशिंगटनका मानिसहरूले येलत्सिनको चरित्रमाथि आक्रमण गरे।,0,1,0,xlmr,mnli,0.0062,0.9922,0.0016,False,False,True,,,
MNLI-Nepali_test_8672,श्रीमती इङ्गलेथोर्पको टोनिकमा स्ट्राइकिन थियो।,श्रीमती इङ्गलेथोर्पलाई विष खुवाइएको थियो।,0,1,0,xlmr,mnli,0.0006,0.9987,0.0006,False,False,False,,,
MNLI-Nepali_test_3356,रोगले थप क्षति पुर्यायो।,रोग मानिसहरूमा थप बोझ थियो।,0,1,0,xlmr,mnli,0.2138,0.7857,0.0006,False,False,False,,,
MNLI-Nepali_test_1571,व्यवसायीहरूले राजनीतिकर्मीहरूको संरक्षण प्रयोग गरेर आगो बिक्रीको मूल्यमा कम्पनीहरू किने।,राजनीतिकर्मीहरूले व्यवसायीहरूलाई रकम दिए जसले आफ्नो सम्पत्ति विस्तार गरे।,0,1,0,xlmr,mnli,0.0109,0.9868,0.0024,False,False,False,,,
MNLI-Nepali_test_8415,"यद्यपि, धेरै समय भएकाहरूले दक्षिणपश्चिम तटमा यात्रा जारी राख्न सक्छन्।",समय भएका मानिसहरू तटमा माइलौं टाढा जान सक्छन्।,0,1,0,xlmr,mnli,0.0002,0.9997,1e-04,False,False,False,,,
MNLI-Nepali_test_8127,टिकट किओस्कहरू काठको बर्थको ठीक छेउमा छन्।,काठको बर्थहरू टिकट किओस्कबाट तीन फिट टाढा छन्।,1,2,0,xlmr,mnli,0.0008,0.1877,0.8115,False,False,False,,,
MNLI-Nepali_test_4565,न त कानूनको भाषाले न त विधायिकाको इतिहासले कांग्रेसले उपस्थिति आवश्यकताको आवेदन परिवर्तन गर्ने मनसाय राखेको सुझाव दिन्छ।,कांग्रेसले उपस्थिति आवश्यकताको आवेदन परिवर्तन गर्ने मनसाय राखेको धेरै दावीहरू छन्।,1,2,0,xlmr,mnli,0.0008,0.025,0.9742,False,False,False,,,
MNLI-Nepali_test_1597,"सन् १९९० को दशकको धेरैजसो समयमा, युटिलिटी पावर प्लान्ट निर्माण व्यवसायमा धेरै कम गतिविधिबाट उत्पन्न भएको धेरै कम रोजगारी स्तरका कारण सक्रिय बोइलरमेकरहरूको संख्या घट्दै गइरहेको थियो।",कम रोजगारी स्तरहरू नै कम अभ्यास गर्ने बोइलरमेकरहरूको कारण थिए।,1,0,0,xlmr,mnli,0.656,0.0703,0.2737,False,False,False,,,
MNLI-Nepali_test_7268,"उनीहरूलाई अन्य स्थानीय रोजगारदाताहरूबाट बदलाको डर पनि हुन सक्छ, र प्रायः उनीहरूले क्षेत्र छोडेपछि मात्र दावी गर्न चाहँदैनन्।",उनीहरू बोल्नका लागि कष्ट भोग्न चाहँदैनन्।,1,0,0,xlmr,mnli,0.9095,0.0628,0.0277,False,False,True,,,
MNLI-Nepali_test_713,"एफडीएले निर्धारण गर्यो कि, यो नियमले सरकारी निकायहरूमा कुनै अधिदेश लाददैन र कुनै पनि एक वर्षमा १,००,०००,००० डलरभन्दा कम खर्च लाग्नेछ, त्यसैले अप्रत्याशित अधिदेश सुधार ऐन अन्तर्गत थप विश्लेषण आवश्यक छैन।",एफडीएले खर्च विश्लेषण आवश्यक पर्ने भन्दा धेरै कम भएको निर्धारण गर्यो।,1,0,0,xlmr,mnli,0.8215,0.1734,0.0051,False,False,True,,,
MNLI-Nepali_test_8873,"हो, ओनुमका सञ्चालनका उपाध्यक्ष कोरियामा माइकल ब्रायन्ट नामका व्यक्ति हुन्।",उनी कोरियामा तैनाथ छन्।,1,0,0,xlmr,mnli,0.6063,0.3922,0.0015,False,False,False,,,
MNLI-Nepali_test_4111,"तर होप, फ्रेटरनिटी, र एस्पिरेशन जस्ता नामहरू भएका भवनहरूको जैविक रूपहरूले अझै पनि परिदृश्यमा प्रभाव पार्छ।",भवनहरूको जैविक प्रकृतिले आँखा आकर्षित गर्छ।,1,0,0,xlmr,mnli,0.9995,0.0002,0.0003,False,False,False,,,
MNLI-Nepali_test_7641,"हो, त्यसलाई धूलो जम्मा हुन नदिनुहोस्, तपाईंले कम्तीमा धूलो सफा गर्दा व्यायाम गर्नुहुन्छ।",यदि तपाईंले प्रयास गर्नुभयो भने तपाईंले कुनै पनि कामलाई व्यायाममा बदल्न सक्नुहुन्छ।,1,0,0,xlmr,mnli,0.9956,0.0025,0.0019,False,False,False,,,
MNLI-Nepali_test_4692,ओरेगन कानून केन्द्र केही कानूनी समूहहरूमध्ये एक हो जसले खेतका कामदारहरूलाई सेवा दिन्छ।,"खेतका कामदारहरूलाई कानुनी सहायता पाउन संघर्ष गर्नुपर्छ, किनकि कुनै पनि फर्मले उनीहरूलाई मद्दत गर्न चाहँदैन।",1,2,0,xlmr,mnli,1e-04,0.0006,0.9993,False,False,True,,,
MNLI-Nepali_test_3269,"उनले भने कि म्याककेनको उछाललाई रोक्नुपर्छ, नत्र यो धेरै चाँडो शिखरमा पुग्न सक्छ - जसले फेब्रुअरीको अन्त्यसम्म बुशलाई रिपब्लिकन उम्मेदवार बनाउन सक्छ।",उनी म्याककेनका समर्थक हुन्।,1,2,0,xlmr,mnli,0.0015,0.004,0.9945,False,False,False,,,
MNLI-Nepali_test_4536,म यहाँ याकूब ह्वाइटको तर्फबाट छु।,याकूब ह्वाइटले मलाई तपाईंलाई केही जानकारी दिन भन्नुभयो।,1,0,0,xlmr,mnli,0.9957,0.0041,0.0002,False,False,False,,,
MNLI-Nepali_test_718,"हो, ओह, तर केटा, तपाईं त्यसमा पस्ने प्रयास गर्नुभयो भने, तपाईंले वास्तवमा समस्याको पोको खोल्नुहुनेछ।",त्यो एउटा संवेदनशील विषय हो।,1,0,0,xlmr,mnli,0.9067,0.092,0.0013,False,False,False,,,
MNLI-Nepali_test_6709,अरूहरू गुनासो गर्छन् कि सुपरस्टारहरू पुराना भइसकेका छन् र सामान्य स्तरको काम गरिरहेका छन्।,सुपरस्टारहरूले अपेक्षित भन्दा कम प्रदर्शन गरिरहेका छन्।,1,0,0,xlmr,mnli,0.5358,0.4461,0.0181,False,False,False,,,
MNLI-Nepali_test_9094,"बाहिरबाट हेर्दा, लाग्थ्यो कि उनले वा सर जेम्सले यो काम आज बिहान नै गरिसकेका छन्।",आज बिहान उनले वा सर जेम्सले यो काम गरिसकेका छन् जस्तो देखिन्छ।,1,0,0,xlmr,mnli,0.9997,1e-04,0.0002,False,False,False,,,
MNLI-Nepali_test_5036,"यस शताब्दीमा यसको पुन: खोज भएको छ, जसमा निप्पनबाशीको नेशनल बुन्राकु थिएटरमा भएको विशाल लगानी सबैभन्दा नाटकीय प्रमाण हो, यद्यपि मेइजी कालमा यसको लोकप्रियता घटेको थियो।",लगभग १०० वर्ष अघि नाटकको लोकप्रियता केही समयका लागि घट्यो।,1,0,0,xlmr,mnli,0.9996,1e-04,0.0003,False,False,False,,,
MNLI-Nepali_test_9753,"आफ्नो जोखिममा, पर्खालहरू, भत्किएका टावरहरू र गुफाहरू बीच घुम्नुहोस्, र माइकोनोस र एन्ड्रोसका वरपरका टापुहरूतिर हेर्नुहोस्।",भत्किएको वास्तुकला र सौन्दर्य जोखिमपूर्ण र प्रशंसनीय छ।,1,0,0,xlmr,mnli,0.9883,0.0109,0.0008,False,False,False,,,
MNLI-Nepali_test_801,कास पत्ता लगाउन पाए हुन्थ्यो।,कास रातभर सुतेको छ।,1,2,0,xlmr,mnli,0.0225,0.2979,0.6795,False,False,False,,,
MNLI-Nepali_test_4471,"जलवायु तदनुसार होक्काइडोको हिउँ परेको उत्तरी टुप्पोबाट फरक पर्छ, जसले उत्कृष्ट स्कीइङ प्रदान गर्दछ, दक्षिणी क्युशु र ओकिनावाको उपोष्णकटिबंधीय क्षेत्रसम्म, जहाँ यसका लोकप्रिय कोरल रीफहरू छन्।",मानिसहरू क्युशु नजिकका कोरल रीफहरूमा स्कुबा डाइभिङ मन पराउँछन्।,1,0,0,xlmr,mnli,0.9995,0.0002,0.0003,False,False,False,,,
MNLI-Nepali_test_5558,"देशको पहिलो २० वर्ष कडा आर्थिक अवस्था र छिमेकी देशहरूबाट सैन्य आक्रमणको निरन्तर खतराका बाबजुद नयाँ आगन्तुकहरूलाई आवास, भोजन र शिक्षा प्रदान गर्ने सङ्घर्षमा बिते।",देशले विदेशीहरूलाई स्वीकार गरेकोले सैन्य आक्रमणको खतरा सह्यो।,1,0,0,xlmr,mnli,0.987,0.0099,0.0031,False,False,False,,,
MNLI-Nepali_test_9116,लेक डिस्ट्रिक्टमा विकसित भएका खेलहरू मध्ये एउटा कुस्तीको अनौठो रूप हो।,आर्म रेस्लिङको एउटा शैली लेक डिस्ट्रिक्टमा विकसित भएको थियो।,1,0,0,xlmr,mnli,0.9957,0.0019,0.0024,False,False,False,,,
MNLI-Nepali_test_7527,"होइन, ओछ्यानमा होइन।",भुइँमा।,1,0,0,xlmr,mnli,0.5667,0.1519,0.2815,False,False,True,,,
MNLI-Nepali_test_6954,यदि मैले उनलाई भीडमा देखेको भए 'मैले चिनेको अनुहार भएको एउटी केटी १७३' भन्थें।,"यदि मैले उनलाई भीडमा देखेको भए, म मेरा साथीहरूलाई देखाउँथें।",1,0,0,xlmr,mnli,0.8684,0.1215,0.0101,False,False,False,,,
MNLI-Nepali_test_6184,"हालका धारा ४०३ र ४०८ बाट बाँकी प्रावधानहरू, जुन भाग बी, सी र डी मा, संशोधित रूपमा, लागू हुन्छन्, भाग ए, धारा ४०३ र ४०४ मा राखिएका छन्।",भाग बी र सी धारा ४०३ भित्र समावेश छन्।,1,0,0,xlmr,mnli,0.8815,0.0086,0.1098,False,False,False,,,
MNLI-Nepali_test_7350,"यसको प्रतिष्ठित प्रायोजनको बाबजुद, कम्पनीले १९९६ मा सञ्चालन बन्द गर्यो।",कम्पनी १९९६ मा दिवालिया भयो।,1,0,0,xlmr,mnli,0.9937,0.0038,0.0025,False,False,False,,,
MNLI-Nepali_test_9016,"उनले सुरु गरे, ""यो मानिसहरूलाई सहयोग गर्नुपर्ने थियो, उनीहरूलाई मद्दत गरेको छ कि छैन भनेर सोध्नु अझ महत्त्वपूर्ण हुन सक्छ।""",उनी विश्वास गर्छन् कि शायद कसैले मद्दत चाहिने मानिसहरूसँग कुरा गर्नुपर्छ।,1,0,0,xlmr,mnli,0.9978,0.0019,0.0004,False,False,True,,,
MNLI-Nepali_test_9464,"उनीहरूले यो पनि भने कि प्रदर्शन जानकारी साझेदारी गर्दा थप प्रदर्शन-सम्बन्धित छलफलहरू उत्पन्न भयो, जसमा टाउन-हल बैठकहरू, प्रबन्धकहरूसँगका अन्य बैठकहरू, र टोली बैठकहरूमा पनि समावेश थियो।",प्रदर्शन जानकारीमा थप छलफल गर्नु लाभदायक हुन्छ।,1,0,0,xlmr,mnli,0.9994,0.0003,0.0003,False,False,False,,,
MNLI-Nepali_test_3771,"दुई, विशेष जीवन समर्थन प्रणालीमा रहेको बिरामीले जवाफ दिए।",बिरामी धेरै अस्वस्थ छन्।,1,0,0,xlmr,mnli,0.8763,0.0687,0.055,False,False,False,,,
MNLI-Nepali_test_3297,यसले अर्थ राख्यो।,कुनै शंका थिएन।,1,2,0,xlmr,mnli,0.2165,0.0414,0.7421,False,False,False,,,
MNLI-Nepali_test_7883,त्यस तरिकाले उनीहरूलाई थाहा हुनेछ कि तपाईंले उनीहरूलाई दिन चाहेको उपहार त्यही थियो।,"तपाईंले उनीहरूलाई दिन चाहेको उपहार बिक्री भैसकेको थियो, यो दुःखको कुरा हो।",1,2,0,xlmr,mnli,0.0012,0.004,0.9948,False,False,False,,,
MNLI-Nepali_test_8976,"प्रणालीमा चार वर्षपछि, आपराधिक न्याय प्रणालीमा जानका लागि मेरो चरम, लगभग एक चरमपन्थी दृष्टिकोण छ।",मैले ४८ महिनादेखि प्रणालीमा काम गरेको छु।,1,0,0,xlmr,mnli,0.9683,0.0054,0.0263,False,False,False,,,
MNLI-Nepali_test_238,"हालसम्म, कुनै पनि राम्रो-नियन्त्रित हस्तक्षेप अध्ययनहरूले आपत्कालीन अवस्थाहरूमा हस्तक्षेपहरूले मदिरा सेवन र परिणामहरूलाई कम गर्छ कि गर्दैन भनेर सम्बोधन गरेका छैनन्।",अध्ययनहरूले देखाउँछन् कि परिणामहरू सकारात्मक हुन सक्छन्।,1,2,0,xlmr,mnli,1e-04,0.0042,0.9957,False,False,True,,,
MNLI-Nepali_test_350,बढेको कण वायु प्रदूषण र मायोकार्डियल इन्फेक्शनको ट्रिगरिङ।,मायोकार्डियल इन्फेक्शन ट्रिगर हुन्छ।,1,0,0,xlmr,mnli,0.9989,0.0005,0.0006,False,False,False,,,
MNLI-Nepali_test_5587,"अझ अस्पष्ट रूपमा, यसले सरकारी अधिकारीहरूलाई विशेष पहुँच निषेध गर्दछ।",यसले उनीहरूलाई सबै जानकारी हेर्न पहुँच दिन्छ।,1,2,0,xlmr,mnli,1e-04,1e-04,0.9998,False,False,False,,,
MNLI-Nepali_test_5566,"उदाहरणका लागि, कोइलाको ३ प्रतिशत देखि ४ प्रतिशत सम्मको दायरामा पनि।",३% कोइला।,1,0,0,xlmr,mnli,0.9941,0.0026,0.0033,False,False,False,,,
MNLI-Nepali_test_2311,आठवटा पिस्तोलहरू मध्ये प्रत्येक आक्रमणमा बाघ जस्तो आकारको थियो।,जोनको पिस्तोल बाघ जस्तो देखिन्थ्यो।,1,0,0,xlmr,mnli,0.8795,0.1188,0.0017,False,False,False,,,
MNLI-Nepali_test_4573,"र अहँ, मलाई त्यसबेलादेखि नै उनीहरू मन परेका छन् र त्यसपछि उनीहरूले केही उत्पादन गरेका छैनन् तर",उनीहरूको सबैभन्दा हालको उत्पादन उनीहरूको मेरो सबैभन्दा मनपर्ने काम थियो।,1,2,0,xlmr,mnli,0.001,0.0296,0.9694,False,False,True,,,
MNLI-Nepali_test_957,"त्यसैले, उहाँको चाँडो प्रस्थान मेरो लागि विशेष गरी दुःखद छ किनभने हाम्रो सम्बन्ध अब कहिल्यै निको हुन सक्दैन।",उनी चाँडै गए ताकि हामीलाई हाम्रो सम्बन्ध निको पार्ने मौका नहोस्।,1,0,0,xlmr,mnli,0.9988,0.0004,0.0008,False,False,True,,,
MNLI-Nepali_test_3372,"किनभने जुलियस हर्षहेइमर मिस्टर ब्राउन हुन्, सर जेम्सले सुक्खा स्वरमा भने।",जुलियस हर्षहेइमरले ब्राउन नामको व्यक्ति भएको नाटक गरे।,1,0,0,xlmr,mnli,0.9708,0.0211,0.008,False,False,False,,,
