instance_id,premise,hypothesis,true_label,pred_label,correct,model,dataset,conf_label0,conf_label1,conf_label2,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_6948,मैले देखेका केही न्यायाधीशहरू भन्दा राम्रो।,यीमध्ये केही न्यायाधीशहरू आफ्नो काममा खासै कुशल छैनन्।,0,1,0,mdeberta,mnli,0.1783,0.8145,0.007,False,False,True,,,
MNLI-Nepali_test_1099,"रिबेइरो फ्रियोबाट उत्तरतिर, तटतिर, फियाल छ, यसको पेनहा डी'एगुइयाको फेदमा रहेको सुन्दर स्थानका कारण धेरै फोटो खिचिने ठाउँ हो।",रिबेइरो फ्रियो धेरै फोटो खिचिने ठाउँ हो।,0,1,0,mdeberta,mnli,0.2238,0.501,0.2751,False,False,False,,,
MNLI-Nepali_test_812,अर्को आधा शताब्दीले हामीलाई अझ राम्रोसँग बोल्न सकोस्।,आगामी पचास वर्षले हामीलाई अझ राम्रो प्रकाशमा देखाओस्।,0,2,0,mdeberta,mnli,0.0415,0.0358,0.9233,False,False,False,,,
MNLI-Nepali_test_2452,तपाईं उनीहरू जत्तिकै राम्रो हुनुहुन्छ।',उनीहरू तपाईंभन्दा कुनै पनि राम्रो छैनन्।,0,2,0,mdeberta,mnli,0.087,0.089,0.824,False,False,True,,,
MNLI-Nepali_test_5998,"आधुनिक जापानी, उनी तर्क गर्छन्, कोरियालीको एउटा पुरानो रूपबाट आएको हो जुन जापानमा जरा गाडेको थियो तर पहिलो केही शताब्दीहरूमा कोरियामा समाप्त भयो।",जापानी भाषा कोरियालीको पुरानो प्रकारबाट व्युत्पन्न भएको हो।,0,1,0,mdeberta,mnli,0.1312,0.8545,0.0144,False,False,False,,,
MNLI-Nepali_test_6840,"न्यूयोर्कका डेन्बी लेख्छन्, प्रत्येक दृश्य भारित, भावनात्मक रूपमा महत्वपूर्ण, भावना र इतिहासको बाक्लो बनावटले भरिएको छ।",प्रत्येक दृश्यको भावनात्मक महत्व छ।,0,1,0,mdeberta,mnli,0.2756,0.7227,0.0014,False,False,False,,,
MNLI-Nepali_test_6669,"(अन्तमा, तिनीहरूले समान रूपमा बाँडेनन्, तर।)",सकिँदा उनीहरूलाई बाँड्न मन परेन।,0,1,0,mdeberta,mnli,0.0932,0.8535,0.053,False,False,False,,,
MNLI-Nepali_test_8587,यसले के गर्न सक्छ भने केही सामान्य सिद्धान्तहरू सुझाव दिन सक्छ।,केही सामान्य सिद्धान्तहरूको सुझाव दिनु यसले गर्न सक्ने कुरा हो।,0,1,0,mdeberta,mnli,0.4924,0.5044,0.0032,False,False,False,,,
MNLI-Nepali_test_1550,"यो परियोजना कानूनी सेवा कार्यक्रमहरूमा अभ्यासको स्तर बढाउन समर्पित छ, उदाहरणीय अभ्यासहरूको स्वैच्छिक आदानप्रदानलाई सहज बनाउँदै अभिनव अभ्यासहरूको अन्तर-प्रजननलाई प्रोत्साहन गरेर।",परियोजनाद्वारा अभ्यासको स्तर बढाइयो।,0,1,0,mdeberta,mnli,0.0666,0.9287,0.0044,False,False,False,,,
MNLI-Nepali_test_6262,तपाईंले यो ट्रेन रोक्ने तरिका खोज्नुहोस्।,अहिले नै ट्रेन रोक्नुहोस्।,0,1,0,mdeberta,mnli,0.1287,0.695,0.1768,False,False,False,,,
MNLI-Nepali_test_2837,तपाईंले अनुमान गर्नुभयो।,तपाईंले ठ्याक्कै सहि भन्नुभयो।,0,2,0,mdeberta,mnli,0.3635,0.2114,0.4253,False,False,False,,,
MNLI-Nepali_test_8779,साताको सुरुमा म्याकेनले यति राम्रो गरिरहेको अफवाह थियो कि बुशले उनलाई आक्रमण गर्न लागेका थिए।,बुशले म्याकेनमाथि आक्रमण गर्न लागेका थिए।,0,1,0,mdeberta,mnli,0.0126,0.981,0.0067,False,False,False,,,
MNLI-Nepali_test_607,"जब आमा फोनमा हुन्छिन्, सबै कुरा ठीक हुन्छ।",आमासँग फोनमा हुँदा सबै शर्तहरू रद्द हुन्छन्।,0,2,0,mdeberta,mnli,0.2727,0.075,0.6523,False,False,False,,,
MNLI-Nepali_test_371,त्यो घृणित मान्छे!,त्यो दुष्ट राक्षस!,0,1,0,mdeberta,mnli,0.3245,0.6714,0.0042,False,False,False,,,
MNLI-Nepali_test_8710,"वर्षको अन्त्यका तथ्याङ्कहरूले सन् १९९६ मा हत्या दर घट्दै गएको देखाउँछ; उल्लेख गरिएका कारकहरूमध्ये बन्दुक नियन्त्रण कानून, जेलमा धेरै अपराधीहरू थुनिनु, र सडकमा धेरै प्रहरीहरू हुन्।",सन् १९९६ भन्दा पहिले हत्या दर घटिरहेको थियो।,0,1,0,mdeberta,mnli,0.0562,0.8545,0.0894,False,False,False,,,
MNLI-Nepali_test_1674,"त्यो अनौठो सानो मौनताको क्षण लम्बियो, तिनीहरू दुई जनालाई एक्लै बन्द गर्दै।",हावामा मौनताको एउटा अनौठो क्षण थियो।,0,1,0,mdeberta,mnli,0.1304,0.8394,0.0306,False,False,False,,,
MNLI-Nepali_test_9304,हालको बचत र लगानी निर्णयहरूको राष्ट्रको भविष्यको कल्याणको स्तरमा गहिरो प्रभाव पर्छ।,हालको बचत र लगानी निर्णयहरू राष्ट्रको भविष्यको कल्याणको भविष्यवाणी गर्न प्रयोग गर्न सकिन्छ।,0,1,0,mdeberta,mnli,0.2983,0.6997,0.0018,False,False,False,,,
MNLI-Nepali_test_7987,रुए दे ला ब्याङ्कको लेग्रान्डमा ठूलो चयन छ।,"अझ विस्तृत चयनका लागि, रुए दे ला ब्याङ्कका स्टोरहरूमा जानुहोस्।",0,1,0,mdeberta,mnli,0.2004,0.793,0.0065,False,False,False,,,
MNLI-Nepali_test_2098,र मानव जीवन पवित्र छ भनेर आपत्ति जनाउने आलोचकहरूको कुरा सुन्ने कुनै आधार हुनेछैन।,केही आलोचकहरूले मानव जीवनलाई उच्च मूल्याङ्कन गर्दैनन्।,0,1,0,mdeberta,mnli,0.2668,0.6777,0.0556,False,False,True,,,
MNLI-Nepali_test_3779,रेलवे स्टेशन नजिकै थियो।,रेलवे प्लेटफर्म नजिक थियो।,0,1,0,mdeberta,mnli,0.1079,0.891,0.001,False,False,False,,,
MNLI-Nepali_test_7483,"पुरानो तार पाए जब उनी जंगली घोडाको खोरमा देखा परे जुन मुस्ताङगर्सले रेड रिभर देशमा सेट गरेका थिए।""",पुरानो तार रेड रिभर देश गए।,0,2,0,mdeberta,mnli,0.2343,0.1247,0.641,False,False,False,,,
MNLI-Nepali_test_599,"यस दाबीको समर्थनमा, उनीहरूले चुनौती दिइएको सीमाले अनुदानग्राहीहरूको गतिविधिहरूको प्रकृतिलाई ध्यानमा राख्छ र लाभका लागि साधारण मुद्दाहरूको प्रावधानका लागि सीमित कंग्रेसीय कोषहरू प्रदान गर्दछ भनी सुझाव दिन्छन्।",साधारण मुद्दाहरूका लागि सीमित कोष प्रदान गरिनुपर्छ।,0,1,0,mdeberta,mnli,0.3745,0.6206,0.0048,False,False,False,,,
MNLI-Nepali_test_5615,"राष्ट्रिय अभिलेखहरू १८औँ शताब्दीको हवेली, हेटेल दे सोबिसमा भण्डारण गरिएका छन्।",अभिलेखहरू १७०० को दशकको हवेलीमा छन्।,0,2,0,mdeberta,mnli,0.183,0.2866,0.5303,False,False,False,,,
MNLI-Nepali_test_5666,"चेक-आउट समय सामान्यतया दिउँसो १२ बजे वा १ बजे हुन्छ, जबकि चेक-इन सामान्यतया दिउँसो २ बजेदेखि ३ बजेसम्म उपलब्ध हुन्छ।",एक पटकमा बस्न सक्ने अधिकतम समय दिउँसो २ बजेदेखि अर्को दिन दिउँसो १ बजेसम्म हो।,0,2,0,mdeberta,mnli,0.3289,0.2308,0.4404,False,False,False,,,
MNLI-Nepali_test_9067,यो बेकार छ।,यस्तो दुर्गन्ध आउँछ।,0,1,0,mdeberta,mnli,0.1987,0.7886,0.0128,False,False,False,,,
MNLI-Nepali_test_165,"एक अभिनेताको रूपमा, उनी सही छ भनी निश्चित नभएसम्म 'टेक पछि टेक' को माग गर्नका लागि प्रसिद्ध छन्।","उनी आफ्नो काममा धेरै गर्व गर्छन् र सन्तुष्ट नभएसम्म धेरै टेक गर्न चाहन्छन्, जुन उनले धेरै परियोजनाहरूमा गर्छन् जसमा उनले अभिनय गर्छन्।",0,1,0,mdeberta,mnli,0.3054,0.681,0.0132,False,False,False,,,
MNLI-Nepali_test_2493,"म अर्थशास्त्री होइन, तर मलाई विश्वास छ कि राष्ट्रपति क्लिन्टनले भोलि टोकियोमा यही कुरा राख्नेछन्।",राष्ट्रपति क्लिन्टनले भोलि टोकियोमा यो कुरा राख्नेछन्।,0,1,0,mdeberta,mnli,0.0066,0.9927,0.0001,False,False,True,,,
MNLI-Nepali_test_1069,"किनकि, मलाई लाग्छ, हामी विद्यालय प्रणालीमा विश्वास गर्दैनौं जुन वास्तवमा दुःखद छ, तर यदि यो घरबाट सुरु भएन भने, यो कतै पुग्दैन।",यो दुर्भाग्यपूर्ण छ कि हामी विद्यालय प्रणालीमा विश्वास गर्दैनौं।,0,1,0,mdeberta,mnli,0.3406,0.656,0.0036,False,False,True,,,
MNLI-Nepali_test_339,"भउचर, पास, परिचय पत्र, र मुद्रित व्यापार कार्डहरू सबै जादुई रूपमा काम गर्छन् जब एक पुष्टि गरिएको रिजर्भेसन अपुष्टि हुन्छ।",यदि तपाईंको रिजर्भेसन कुनै कारणले रद्द भएको छ भने सधैं भाउचर र पासहरू राख्नु महत्त्वपूर्ण छ।,0,1,0,mdeberta,mnli,0.0121,0.5166,0.4712,False,False,False,,,
MNLI-Nepali_test_9564,"ओजोन एक्सपोजरका लक्षणहरू कम गर्ने सन्दर्भमा व्यवहार र आकस्मिक मूल्यांकन लाभ अनुमानहरूको मेलमिलाप (मस्यौदा), जसरी न्युमान, जे.इ., डिकी, एम.टी. मा उद्धृत गरिएको छ।",व्यवहार र आकस्मिक मूल्य लाभहरू मिलाउनु पर्छ; मेलमिलाप धेरै बाधाहरूका कारण गाह्रो छ।,0,1,0,mdeberta,mnli,0.0008,0.9985,0.0009,False,False,False,,,
MNLI-Nepali_test_7494,घरपरिवार बचत दरमा दृष्टिकोण।,घरपरिवार बचत दरका विभिन्न दृष्टिकोणहरू।,0,1,0,mdeberta,mnli,0.3704,0.6045,0.0252,False,False,False,,,
MNLI-Nepali_test_60,"अँ र म ती क्यानभासका झोलाहरूसँग अहिले जान चाहन्नँ, माफ गर्नुहोस्, म त्यति युरोपेली छैन।","ती क्यानभासका झोलाहरू मेरो स्वादका लागि अलि बढी युरोपेली छन्, मलाई तिनीहरू मन पर्दैन।",0,1,0,mdeberta,mnli,0.2795,0.6943,0.0262,False,False,True,,,
MNLI-Nepali_test_4520,पूर्वी र पश्चिमी क्षेत्रमा फरक-फरक वायु गुणस्तर आवश्यकताहरू पूरा गर्न उत्सर्जन सीमा तोकिनेछ।,उत्सर्जन सीमाले देशभरको वायु गुणस्तरमा भिन्नता ल्याउँछ।,0,1,0,mdeberta,mnli,0.293,0.621,0.0858,False,False,False,,,
MNLI-Nepali_test_5903,"राज्यपाल, सम्राटको आधिकारिक आवाज, प्रत्येक पेरिसमा एक प्रतिनिधि (वा कस्टोस) नियुक्त गरे।",प्रत्येक क्षेत्रमा कोही न कोही जिम्मेवार थिए।,0,2,0,mdeberta,mnli,0.0193,0.0389,0.9414,False,False,False,,,
MNLI-Nepali_test_1573,"हो, तर ऊ अर्को केही दिन वा जति पनि समय फर्म चलाउनेछ, मूल्याङ्कन गर्नका लागि।",त्यो मान्छे एक हप्ता जति इन्चार्ज हुनेछ।,0,2,0,mdeberta,mnli,0.0656,0.154,0.7803,False,False,False,,,
MNLI-Nepali_test_2327,चर्च १४ औं शताब्दीको हो।,यो चर्च १३०० को दशकमा निर्माण गरिएको थियो।,0,1,0,mdeberta,mnli,0.3066,0.397,0.2964,False,False,False,,,
MNLI-Nepali_test_6795,"त्यसैले मलाई लाग्छ तिनीहरूसँग त्यहाँ लागूपदार्थको समस्या छैन, हैन?",मलाई लाग्छ उनीहरूसँग त्यहाँ बन्दुकको समस्या छैन।,0,2,0,mdeberta,mnli,0.1421,0.326,0.5317,False,False,True,,,
MNLI-Nepali_test_5698,"मैले यस्तो खाना खाएको लामो समय भयो,"" जोनले भने।",उनले भने कि उनले त्यस्तो खाना लामो समयदेखि खाएका थिएनन्।,0,2,0,mdeberta,mnli,0.1482,0.0441,0.8076,False,False,False,,,
MNLI-Nepali_test_789,इराक्लियन एगियन सागरमा उत्तरमा रहेका ग्रीक टापुहरूमा बस्ने यात्रुहरूका लागि अनौठो लाग्छ।,एगियनमा धेरै ग्रीक टापुहरू छन्।,0,1,0,mdeberta,mnli,0.4192,0.5796,0.0009,False,False,False,,,
MNLI-Nepali_test_3696,"खैर, यदि उनीहरूले गरे भने, उनीहरूलाई यसको बारेमा थाहा छैन, तपाईंलाई थाहा छ।",उनीहरूले यो गर्न सक्छन्।,0,1,0,mdeberta,mnli,0.319,0.4197,0.261,False,False,True,,,
MNLI-Nepali_test_3299,"विस्तृत बगैंचाले घेरिएको चट्टानको टुप्पोमा रहेका कोठाहरू, स्नोर्केलिङका लागि तल जाने बाटो र सिँढीहरू।",कोठाहरू अग्लो चट्टानमा छन्।,0,2,0,mdeberta,mnli,0.0868,0.0332,0.88,False,False,False,,,
MNLI-Nepali_test_644,"पतिलाई हटाउन, हत्या गर्न।",उनी पति हत्यामा इच्छुक छिन्।,0,1,0,mdeberta,mnli,0.4763,0.5215,0.0019,False,False,False,,,
MNLI-Nepali_test_223,जनसंख्या सुरुमा यसको नयाँ मालिक अन्तर्गत थोरै राम्रो अवस्थामा थियो।,नयाँ मालिकको अर्थ सुरुमा जनसंख्या अलि राम्रो अवस्थामा थियो।,0,1,0,mdeberta,mnli,0.4104,0.561,0.0284,False,False,False,,,
MNLI-Nepali_test_9365,संसार अहिले तीन वर्षअघिको भन्दा साँच्चै धेरै सुरक्षित ठाउँ हो।,धेरै मानिसहरूलाई लाग्छ कि संसार केही वर्षअघि भन्दा सुरक्षित ठाउँ हो।,0,1,0,mdeberta,mnli,0.4775,0.5176,0.005,False,False,False,,,
MNLI-Nepali_test_2283,"मदेराको सूक्ष्म जलवायु बुझ्न धेरै गाह्रो छ, विशेष गरी तलबाट।",मदेराको मौसम धेरै परिवर्तन भइरहन्छ।,0,1,0,mdeberta,mnli,0.2494,0.7466,0.0039,False,False,False,,,
MNLI-Nepali_test_968,"होइन, म लगभग वाक्क भइसकेँ।","होइन, म वाक्क हुन लागेको छु।",0,2,0,mdeberta,mnli,0.3489,0.1262,0.525,False,False,True,,,
MNLI-Nepali_test_3383,सार्वजनिक सुरक्षा र सुरक्षा चिन्ताहरूसँग सम्बन्धित अतिरिक्त परिस्थितिहरूले पनि प्रतिवेदनमा केही जानकारीको बहिष्कारलाई उचित ठहराउन सक्छ।,प्रतिवेदनले केही जानकारी लुकाएको छ तर यसको सही कारणहरू पुष्टि भएका छैनन्।,0,1,0,mdeberta,mnli,0.0174,0.98,0.0028,False,False,True,,,
MNLI-Nepali_test_9609,"जोन भन्दा फरक, उनले आफ्नो उपस्थिति लुकाउन खासै केही गरेनन्।",जोनले धेरै लुकाए तापनि उनले आफ्नो उपस्थिति लुकाउन खासै केही गरेनन्।,0,1,0,mdeberta,mnli,0.1188,0.837,0.0449,False,False,False,,,
MNLI-Nepali_test_2544,"यो लोकप्रिय रूपमा मानिन्छ (विशेष गरी त्यहाँ बस्ने मानिसहरूद्वारा) कि लोकतन्त्र राम्रो हो, जबकि विभिन्न प्रकारका तानाशाही खराब छन्।",लोकतन्त्र राम्रो हो र तानाशाही खराब हो।,0,1,0,mdeberta,mnli,0.207,0.7905,0.0026,False,False,False,,,
MNLI-Nepali_test_2462,"तर गत वर्षमा, दुई कुलीनहरूले अन्ततः महसुस गरे कि उनीहरूलाई एक अर्काको आवश्यकता छ।",दुई कुलीनहरूले सँगै काम गर्नुपर्छ।,0,1,0,mdeberta,mnli,0.256,0.739,0.005,False,False,False,,,
MNLI-Nepali_test_9376,"जति बढी शिक्षित एजेन्सीका कर्मचारीहरू, ठेकेदारहरू, र लाभार्थीहरू उनीहरूबाट के अपेक्षा गरिएको छ र ती अपेक्षाहरू पूरा नगरेका परिणामहरू बारे जानकारी दिइन्छ, त्यति नै भुक्तानी प्रक्रियामा ठगी र त्रुटिहरू कम हुने सम्भावना बढी हुन्छ।",राम्ररी शिक्षित संगठनहरू बलिया हुन्छन्।,0,2,0,mdeberta,mnli,0.0466,0.4197,0.534,False,False,False,,,
MNLI-Nepali_test_9089,"छिटो गर, मैले आफ्नो मन परिवर्तन गर्नु अघि र केहि नराम्रो सोच्नु अघि!"" डेभले यस पटक उसले के गर्यो त्यो देखेन, तर उसको आँखा अगाडि आगोको धुवाँ निस्कियो।","उसले केही शक्तिशाली काम गर्यो, जुन डेभले देख्न सकेन।",0,1,0,mdeberta,mnli,0.1375,0.861,0.0016,False,False,False,,,
MNLI-Nepali_test_3102,"थप रूपमा, संसदले स्रोत विनियोजनमा सूचित निर्णयहरू गर्न लेखापरीक्षण गरिएको जानकारी प्रयोग गर्दछ, र सार्वजनिक सेवा अनुगमन निकाय (राज्य सेवा आयोग) मार्फत, यदि कार्यसम्पादन मापदण्डहरू पूरा भएनन् भने संस्थाको प्रमुख कार्यकारी अधिकारीलाई जवाफदेही बनाउँछ।",संसदले सूचित निर्णयहरू गर्न स्वतन्त्र रूपमा सङ्कलन गरिएको जानकारी भेला गर्दछ।,0,1,0,mdeberta,mnli,0.0538,0.816,0.1304,False,False,False,,,
MNLI-Nepali_test_8872,सबै सहमत छन् कि क्रियोल आत्मामा एक विशेष जादू छ।,क्रियोल आत्मामा विशेष स्पर्श छ भन्ने कुरा पूर्ण सत्य हो।,0,1,0,mdeberta,mnli,0.2426,0.722,0.0354,False,False,False,,,
MNLI-Nepali_test_8010,यदि रेनीले अर्को हात प्रयोग गर्न सक्छ भने।,रेनीले दोस्रो हात प्रयोग गर्न सक्छन्।,0,1,0,mdeberta,mnli,0.1523,0.8345,0.0132,False,False,False,,,
MNLI-Nepali_test_4039,किनभने उनीहरूले सोचे कि अरू सबैजना त्यहाँ मात्र आउँदैछन्।,उनीहरूलाई लाग्छ कि उनीहरू त्यहाँ ठाउँ पाउनको लागि मात्र आइरहेका छन्।,0,1,0,mdeberta,mnli,0.2625,0.7153,0.0224,False,False,False,,,
MNLI-Nepali_test_9361,"मैले पनि त्यही गरेँ, तर म भन्दैछु कि मैले चिनेका केही मानिसहरू फ्लोरिडामा सरेका छन् वा अवकाश लिएका छन्, तपाईंको अवस्था जस्तै।",धेरै मानिसहरू फ्लोरिडा सर्छन् र अवकाश लिन्छन्।,0,1,0,mdeberta,mnli,0.0812,0.912,0.0073,False,False,False,,,
MNLI-Nepali_test_8985,"यो रंगभेदलाई समर्थन गर्ने समय हो, उनले भनेको भन्दै उद्धृत गरिएको थियो।",रंगभेदलाई समर्थन गर्नुपर्छ।,0,1,0,mdeberta,mnli,0.1333,0.866,0.0007,False,False,False,,,
MNLI-Nepali_test_9186,उनीहरूले सहरको मुख्य सडकतिर जानुअघि केही मिनेट कुरा गरे।,उनीहरूले केही मिनेट कुरा गरे र सहरको मुख्य सडकतिर लागे।,0,1,0,mdeberta,mnli,0.2888,0.5073,0.204,False,False,False,,,
MNLI-Nepali_test_3060,"तपाईंलाई थाहा छ, म तपाईंलाई मुस्किलले सुन्न सक्छु।",म तपाईंलाई साँच्चै सुन्न सक्दिनँ।,0,2,0,mdeberta,mnli,0.1425,0.0539,0.8037,False,False,False,,,
MNLI-Nepali_test_7649,"उसका जासूसहरू जताततै छन्।""","हामी जहाँ गए पनि, तिनीहरूले हामीलाई हेरिरहेका छन्।",0,1,0,mdeberta,mnli,0.222,0.7383,0.0397,False,False,False,,,
MNLI-Nepali_test_1683,"घोडेसवार क्रोकरबाट ओर्लिए, कालोमाथि चढे।",घोडेसवार क्रोकरबाट तल ओर्लियो।,0,2,0,mdeberta,mnli,0.2573,0.089,0.654,False,False,False,,,
MNLI-Nepali_test_4598,"र यी सबै र त्यसैले होइन, म तिनीहरूलाई अलिकति पनि विश्वास गर्दिन, मलाई लाग्छ यो एउटा ठूलो घोटाला हो।",यो एउटा घोटाला हुनुपर्छ।,0,1,0,mdeberta,mnli,0.3164,0.6816,0.0022,False,False,True,,,
MNLI-Nepali_test_3615,"यो शान्त, आर्च गरिएको दरबार, कागतीका रुखहरू र बिचका बगैंचाहरू र लुई चौधौं लगभग डुबेको पोखरीले आफ्नो शानदार नयाँ फूलका बगैंचाहरू जस्तै रङ्गीन इतिहास बोकेको छ।",लुई चौधौं धेरै वर्षअघि एउटा पोखरीमा लगभग डुबेका थिए।,0,1,0,mdeberta,mnli,0.3992,0.5728,0.028,False,False,False,,,
MNLI-Nepali_test_7929,"तर त्यसबेलासम्म, देश विश्व व्यापार संगठनमा सामेल भइसकेको थियो, र युरोपेली संघले पोल्याण्ड (चेक गणतन्त्र, हंगेरी, स्लोभाकिया र स्लोभेनियासँगै) लाई युरोपेली संघमा प्रवेश गराउन वार्ता सुरु गर्न सहमत भएको थियो।",युरोपेली संघले थप पाँच देशहरूलाई स्वीकार गर्न सहमत भयो।,0,1,0,mdeberta,mnli,0.0247,0.956,0.0191,False,False,False,,,
MNLI-Nepali_test_5282,यी संसारका उत्कृष्ट लडाकुहरू हुन्।,मानिसहरू युद्धमा उत्कृष्ट छन्।,0,1,0,mdeberta,mnli,0.0956,0.9014,0.0024,False,False,False,,,
MNLI-Nepali_test_5138,"थप व्यापक परिवर्तनहरू सम्भव देखिन्छन्, तर तिनीहरू के हुनेछन् भन्ने स्पष्ट छैन।",थप परिवर्तनहरू गर्नुपर्नेछ तर हामीलाई थाहा छैन के।,0,1,0,mdeberta,mnli,0.4631,0.524,0.0126,False,False,True,,,
MNLI-Nepali_test_2306,"त्यसैले हामीसँग दुईवटा विशाल कुकुरहरू छन्, जसले धेरै कुकुरको खाना खान्छन्।",हामी घरमा कुकुरको खाना राख्न सक्दैनौं किनभने हामीसँग दुईवटा विशाल कुकुरहरू घुमिरहेका छन्।,0,1,0,mdeberta,mnli,0.0794,0.604,0.3167,False,False,True,,,
MNLI-Nepali_test_9782,"फ्रान्स, तिनीहरू भन्छन्, बर्बर, अनियन्त्रित पूँजीवादको शिकार हो—यद्यपि यसमा कुनै पनि ठूलो विकसित देशको तुलनामा सबैभन्दा ठूलो सरकार र सबैभन्दा सानो निजी क्षेत्र छ।",फ्रान्समा सबैभन्दा बढी जनसङ्ख्या भएका विकसित देशहरूमध्ये सबैभन्दा सानो निजी क्षेत्र छ।,0,1,0,mdeberta,mnli,0.0852,0.91,0.0046,False,False,False,,,
MNLI-Nepali_test_3104,केहीले एउटै साइटमा धेरै पर्यवेक्षकहरूका बीचमा र धेरै साइटहरूमा पनि डेटाको एकरूपता वा तुलनात्मकताको लागि लक्ष्य राख्छन्।,डेटाको एकरूपता वा तुलनात्मकता प्राथमिक लक्ष्य हुनुपर्छ।,0,1,0,mdeberta,mnli,0.0114,0.9873,0.0016,False,False,False,,,
MNLI-Nepali_test_5568,"सोफुकुजी मन्दिर (१६२९) ढिलो मिङ राजवंश वास्तुकलाको एक सुन्दर उदाहरण हो, जसमा यसको आकर्षक सिंदुर रङ्गिएको, ढुङ्गाको आर्च गरिएको टावर गेट छ।",सन् १६२९ मा निर्मित सोफुकुजी मन्दिर मिङ राजवंशको वास्तुकलाबाट प्रेरित थियो।,0,1,0,mdeberta,mnli,0.052,0.78,0.1685,False,False,False,,,
MNLI-Nepali_test_3230,स्टीभन गोटलिबलाई त्यो ठट्टा लाग्यो जब उनले आफ्नो भ्वाइसमेल जाँच गरे र गभर्नरको आवाज सुने।,गभर्नरले स्टीभन गोटलिबका लागि भ्वाइसमेल छोडे।,0,2,0,mdeberta,mnli,0.1804,0.2422,0.5776,False,False,False,,,
MNLI-Nepali_test_4533,यो सहमत हुनेछैन।,म सहमत हुनेछैन।,0,1,0,mdeberta,mnli,0.3572,0.64,0.0029,False,False,True,,,
MNLI-Nepali_test_7560,"उसले तल हेर्यो, आफ्नो फोक्सोको हेराइमा त्यो माथि उठिरहेको देख्दै।","उसले त्यसलाई स्थिर रूपमा हेर्यो, त्यो आफ्नो सास फेर्ने क्रमसँगै कसरी माथि उठिरहेको छ भन्ने हेर्दै।",0,2,0,mdeberta,mnli,0.0086,0.0061,0.986,False,False,False,,,
MNLI-Nepali_test_1971,"‘सबै कुरा सहज रूपमा चलेको सुनिश्चित गर्नु मेरो काम हो,’ उनले जवाफ दिइन्।",उनी सञ्चालनको सहजताको नियन्त्रणमा छिन्।,0,1,0,mdeberta,mnli,0.1898,0.808,0.0022,False,False,False,,,
MNLI-Nepali_test_6692,"सबै भन्दा माथि, सहकारीको कथाले तपाईंलाई बताउँछ कि आर्थिक मन्दी हाम्रो पापको लागि सजाय होइन, हामीले भोग्नुपर्ने पीडाहरू होइनन्।",अर्थव्यवस्थामा मन्दी हामीलाई सजाय दिनका लागि होइन।,0,1,0,mdeberta,mnli,0.0924,0.907,0.0005,False,False,True,,,
MNLI-Nepali_test_3571,नेटस्केपले आफ्नो पुस्तकमा केवल दुई पृष्ठको छलफललाई मात्र औंल्याएन जुन अर्को दिशामा संकेत गर्दछ।,नेटस्केपले दुई पृष्ठको छलफल देखाएन।,0,2,0,mdeberta,mnli,0.1279,0.0137,0.8584,False,False,False,,,
MNLI-Nepali_test_5477,"होइन, यो यो अझ बढी अहँ यो वास्तवमा एउटा वस्तुको खरिद हो।",म यसलाई पछि बेच्नको लागि मात्र किन्दै छु।,0,1,0,mdeberta,mnli,0.0318,0.7676,0.2007,False,False,True,,,
MNLI-Nepali_test_10131,"यहाँ तपाईं शान्तिपूर्वक नुहाउन सक्नुहुन्छ, कालो टिबेरियास माटो लगाउन सक्नुहुन्छ, पानीको जेटले मसाज गर्न सक्नुहुन्छ, र रेडियोधर्मी सल्फर झरनाहरूमा शान्ति खोज्न सक्नुहुन्छ।",यस ठाउँमा तपाईं सल्फर झरनाहरूमा नुहाउन सक्नुहुन्छ र आफ्नो छालामा माटो लगाउन सक्नुहुन्छ।,0,1,0,mdeberta,mnli,0.1841,0.7656,0.0504,False,False,False,,,
MNLI-Nepali_test_1766,यस्तो लाग्छ कि तपाईको संवाददाताले आफ्नो साथीको घर जानु नपर्ने भएमा सबै ठीक छ।,"यदि तपाईको संवाददाताले आफ्ना साथीको घर जानु पर्यो भने, चीजहरू गलत हुने सम्भावना छ।",0,1,0,mdeberta,mnli,0.0834,0.912,0.0048,False,False,False,,,
MNLI-Nepali_test_8120,"हो, मसँग ५० मेगाबाइटको हार्ड डिस्क छ, त्यसैले मसँग जानकारीका लागि धेरै ठाउँ छ। म काममा प्रोग्रामर हुँ।",म एक कम्प्युटर प्रोग्रामर हुँ।,0,1,0,mdeberta,mnli,0.0373,0.9614,0.0013,False,False,False,,,
MNLI-Nepali_test_4430,त्यो मैले गर्न सक्ने सबै थियो।,मैले निरन्तर राख्न सक्ने सबै थियो।,0,1,0,mdeberta,mnli,0.0622,0.9287,0.0084,False,False,False,,,
MNLI-Nepali_test_9587,"क्रमेनिन, यस समयसम्म, अर्कोको हातमा माटो जस्तै थिए।",क्रमेनिनलाई मनाउन सकिन्थ्यो।,0,2,0,mdeberta,mnli,0.2118,0.303,0.485,False,False,False,,,
MNLI-Nepali_test_2571,ओछ्यानबाट निस्किएको दबिएको आवाजले मलाई चकित पार्यो।,ओछ्यानबाट आएको एउटा आवाजले मलाई डरायो।,0,1,0,mdeberta,mnli,0.4773,0.5107,0.0123,False,False,False,,,
