instance_id,premise,hypothesis,true_label,pred_label,correct,model,dataset,conf_label0,conf_label1,conf_label2,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
RTE-Nepali_test_480,"इजिप्टका प्रख्यात पुरातत्वविद् जाही हावासले पहिलो पुरातन कलाकृतिहरू पत्ता लगाए जसले क्लियोपेट्रा र मार्क एन्टोनीको विश्रामस्थलको खोजमा नेतृत्व गर्न सक्छ। अभियानले ताबीज, क्लियोपेट्राको तस्बिर र उनको नामका २२ वटा काँसाका सिक्का, एउटा शाही मूर्ति, मार्क एन्टोनीसँग मिल्दोजुल्दो एउटा आलाबास्टर मास्क, र क्लियोपेट्राको एउटा मूर्ति फेला पारेको छ। हावासले भने, ""यदि तपाईं मार्क एन्टोनीको अनुहार हेर्नुहुन्छ भने, धेरैले विश्वास गर्थे कि उनको चिउँडोमा यो चिरा थियो र त्यसैले मैले यो मार्क एन्टोनी हुन सक्छ भनेर सोचेँ।"" हावासले भने, ""मेरो विचारमा, यदि यो चिहान फेला पर्यो भने, क्लियोपेट्रा र मार्क एन्टोनी बीचको प्रेम र उनीहरूको मृत्युको दुखद कथाका कारण यो २१ औं शताब्दीको सबैभन्दा महत्त्वपूर्ण खोजहरू मध्ये एक हुनेछ। यो उनीहरू लुक्नका लागि उत्तम ठाउँ हो।""",क्लियोपेट्रा र मार्क एन्टोनी इजिप्टमा बस्थे।,1,0,0,xlmr,rte,0.9638,0.0353,0.0009,False,False,False,,,
RTE-Nepali_test_75,"एनएचएस टेसाइडका सार्वजनिक स्वास्थ्य निर्देशक ड्रु वाकरले भने: ""यो रेबिजको ​​पुष्टि भएको घटना होइन भनेर जोड दिनु महत्त्वपूर्ण छ।""",रेबिजको ​​एक घटना पुष्टि भयो।,1,2,0,xlmr,rte,0.0023,0.0007,0.997,False,False,True,,,
RTE-Nepali_test_336,"अघिल्ला इबोला प्रकोपहरूको एउटा अनौठो विशेषता भनेको बालबालिकालाई तुलनात्मक रूपमा कम असर पर्नु हो। पहिलो पटक, उत्तरी युगान्डा - गुलु जिल्लामा एउटा असामान्य रोग - इबोला हेमोरेजिक ज्वरोको प्रकोप देखा पर्‍यो।",जाएरमा इबोला महामारी फैलिएको छ।,1,0,0,xlmr,rte,0.8504,0.0227,0.1269,False,False,False,,,
RTE-Nepali_test_61,"च्यापिन पुस्तकालयको मुख्य आकर्षण यसको क्रान्तिकारी-युगका कागजातहरूको संग्रह हो, जसमा स्वतन्त्रताको घोषणाको १७७६ को छापिएको संस्करण पनि समावेश छ।",स्वतन्त्रताको घोषणामा १७७६ मा हस्ताक्षर गरिएको थियो।,1,0,0,xlmr,rte,0.9971,0.002,0.0009,False,False,False,,,
RTE-Nepali_test_254,पाकिस्तानका राष्ट्रपति परवेज मुशर्रफले विपक्षी नेता बेनजिर भुट्टोको हत्यापछि दङ्गाकारीहरू विरुद्ध कडा कारबाही गर्न सुरक्षा बलहरूलाई आदेश दिएका छन्। हिंसामा कम्तीमा ४४ जनाको मृत्यु भएको छ र दर्जनौं घाइते भएका छन्। श्री मुशर्रफले ती उपायहरू मानिसहरूको सुरक्षाका लागि भएकोमा जोड दिएका छन्। भीओएका आयाज गुलले इस्लामाबादबाट रिपोर्ट गरेका छन् कि ५४ वर्षीय राजनीतिज्ञको मृत्यु कसरी भयो र उनको हत्या पछाडि को थियो भन्ने विषयमा पनि तीतो विवाद चर्किएको छ।,मुशर्रफले दङ्गाकारीहरूलाई सुरक्षा बलहरू विरुद्ध कडा कारबाही गर्न आदेश दिएका छन्।,1,0,0,xlmr,rte,0.9975,0.0018,0.0006,False,False,False,,,
RTE-Nepali_test_103,"दक्षिण कोरियाका राष्ट्रपति रोह मु-ह्युनले बिहीबार लेखापरीक्षण र निरीक्षण बोर्ड (बीएआई) लाई विदेश मन्त्रालयको एक दक्षिण कोरियाली नागरिकको अपहरणको प्रतिक्रियाबारे उठाइएका प्रश्नहरूको छानबिन गर्न आग्रह गरे, जसलाई पछि मुस्लिम लडाकुहरूले मारेका थिए, यो योनहापका अनुसार हो।",रोह मु-ह्युनले बीएआईलाई इराकमा एक दक्षिण कोरियालीलाई अपहरण गर्न आग्रह गरे।,1,2,0,xlmr,rte,0.001,0.0277,0.9713,False,False,False,,,
RTE-Nepali_test_266,"डा. वुडले २ देखि ९२ प्रतिशतसम्म शरीर जलेका, घातक संक्रमण र ढिलो आघातबाट पीडित २८ बिरामीहरूलाई बचाउन साहसी र प्रतिबद्ध टोलीको नेतृत्व गरिन्। आफ्ना बिरामीहरू र सञ्चारमाध्यम दुवैबाट धेरै प्रशंसा प्राप्त गर्नुका साथै, उनले अन्य जलेका सर्जनहरूबीच विवाद पनि आकर्षित गरिन् किनभने स्प्रे-अन छालाको क्लिनिकल परीक्षण गरिएको थिएन।",बर्न्स सर्जनहरूले डा. वुडको स्प्रे-अन छालालाई अनुमोदन गर्छन्।,1,2,0,xlmr,rte,0.0041,0.0431,0.9528,False,False,False,,,
RTE-Nepali_test_37,"मोहम्मद ओरैबी अल-खलिफा, सद्दाम हुसेनको नरसंहार मुद्दामा नयाँ मुख्य न्यायाधीशका सालालाई गोली हानी हत्या गरिएको प्रहरी स्रोतले बताएको छ।",मोहम्मद खलिफाका ससुरा ओसामा बिन लादेन हुन्।,1,2,0,xlmr,rte,0.0231,0.0709,0.9059,False,False,False,,,
RTE-Nepali_test_95,"ग्रीक पौराणिक कथामा, ओलम्पस पर्वत देवताहरूको घर र प्रमुख देवता ज्यूसको सिंहासनको स्थल थियो।",ओलम्पस पर्वत ग्रीसमा छ।,1,2,0,xlmr,rte,0.0279,0.1196,0.8526,False,False,False,,,
RTE-Nepali_test_318,"कोटाको सहर स्क्वायर वरपरका केही भवनहरू पनि औपनिवेशिक समयका हुन्, जसमा पुरानो सिटी हल (१७१०) पनि समावेश छ, जसलाई पुनर्स्थापित गरिएको छ र अब नगरपालिका संग्रहालयको रूपमा प्रयोग गरिन्छ।","पुरानो सहरमा पुरानो बन्दरगाह, डच टाउन हल र एउटा स्क्वायर छन्।",1,0,0,xlmr,rte,0.9759,0.0097,0.0145,False,False,False,,,
RTE-Nepali_test_495,"जियोसाइन्स अष्ट्रेलियाले ५.३ म्याग्निच्युडको भूकम्पले सुनामी उत्पन्न नगरेको बताएको छ। सन् २००४ को हिन्द महासागर भूकम्प, जसको म्याग्निच्युड ९.० थियो, २६ डिसेम्बर २००४ मा घातक सुनामीहरूको श्रृंखला सुरु गर्यो जसले २७०,००० भन्दा बढी मानिसको ज्यान लियो, जसले यसलाई इतिहासकै सबैभन्दा घातक सुनामी बनायो।",सुनामी पानीको ठूलो मात्रामा अचानक विस्थापन हुँदा उत्पन्न हुने छालहरूको एक श्रृंखला हो।,1,2,0,xlmr,rte,0.0074,0.1961,0.7964,False,False,True,,,
RTE-Nepali_test_221,"टायसन, जसले सन् १९९० को दशकमा बलात्कारको आरोपमा तीन वर्ष जेलमा बसेका थिए र सन् १९९७ को लडाइँमा इभान्डर होलीफिल्डको कानको केही भाग काटेका थिए, अझै पनि आफू फेरि हेवीवेट च्याम्पियन बन्न सक्छु भन्ने सोच्छन्।",माइक टायसनले सन् १९९० मा होलीफिल्डको कान काटेका थिए।,1,0,0,xlmr,rte,0.9956,0.0029,0.0015,False,False,False,,,
RTE-Nepali_test_451,"पत्रिकाले टिप्पणी गरेका कागजातहरू अप्रिल २५, २००२ को मिति हो, जुन समयमा ब्राजिलका राष्ट्रपति फर्नान्डो हेनरिक कार्डोसो थिए।",ब्राजिलका राष्ट्रपति लुइज इनासियो लुला दा सिल्भा हुन्।,1,2,0,xlmr,rte,0.001,0.0003,0.9987,False,False,False,,,
RTE-Nepali_test_214,"मार्क एलेन कोनेली (जो त्यसबेला अन्त्येष्टि सेवा आयोगका सामान्य सल्लाहकार थिए) द्वारा लेखिएको र डिक म्याकनेइल (अन्त्येष्टि आयोगका बुश-नियुक्त अध्यक्ष) लाई पठाइएको ज्ञापनमा भनिएको थियो कि कोनेलीले टेक्सास राज्यका अधिकारीहरूबाट ""जानकारी प्राप्त"" गरेका थिए कि दुई अन्त्येष्टि आयुक्तहरूले एससीआईका लागि काम गर्थे।",मार्क एलेन कोनेलीले एससीआईका लागि काम गर्थे।,1,0,0,xlmr,rte,0.7667,0.1129,0.1204,False,False,False,,,
RTE-Nepali_test_73,"हाल ७४ वर्षीय इवाल्डले सन् १९६१ देखि १९८८ सम्म पूर्वी जर्मन खेलकुद महासंघको नेतृत्व गरेका थिए। उनले १४२ पूर्वी जर्मन महिला खेलाडीहरू, विशेषगरी पौडीबाज र एथलीटहरूलाई प्रतिबन्धित प्रदर्शन-बढाउने औषधि सेवन गर्न लगाएकोमा दोषी ठहरिएका थिए।",धेरै महिला खेलाडीहरूलाई डोपिङको आरोप लागेको छ।,1,0,0,xlmr,rte,0.9994,0.0002,0.0003,False,False,False,,,
RTE-Nepali_test_230,कम्पनीले दोस्रो त्रैमासिकमा सञ्चालन आम्दानी ४२ प्रतिशतसम्म घट्ने बताएपछि परिणाम स्वरूप अमेजनको शेयर करिब ४ प्रतिशतले घटे।,अमेजनको शेयर ४ प्रतिशतले घट्यो।,1,0,0,xlmr,rte,0.9996,0.0002,0.0002,False,False,False,,,
RTE-Nepali_test_400,"सन् १९९५ मा जेलमुक्त भएपछि, टायसन बक्सिङमा फर्किए, सन् १९९६ मा वर्ल्ड बक्सिङ काउन्सिलको उपाधि जिते। यद्यपि, सोही वर्ष उनी इभान्डर होलिफिल्डसँग हारे, र १९९७ को पुन: खेलमा होलिफिल्डको कान टोके, जसका लागि उनलाई बक्सिङबाट अस्थायी रूपमा प्रतिबन्ध लगाइएको थियो।",सन् १९९६ मा माइक टायसनले होलिफिल्डको कान टोके।,1,0,0,xlmr,rte,0.9937,0.0016,0.0047,False,False,False,,,
RTE-Nepali_test_102,उनले आफ्नी छोरीलाई क्लार्कलाई जनरल सेसन्स कोर्टमा मुद्दा चलाइएको जानकारी दिइएको बताए।,क्लार्क जनरल सेसन्स कोर्टमा कार्यरत छन्।,1,0,0,xlmr,rte,0.9436,0.0518,0.0047,False,False,False,,,
RTE-Nepali_test_100,नर्वेजियन समाचार पत्र कोष नर्वेजियन समाचार पत्रका पाठहरूको एक ठूलो र स्वयं-विस्तारित कोष हो। यो गतिशील र निरन्तर बढ्दो कोषको सङ्कलन सन् १९९८ मा सुरु भएको थियो।,डागब्लाडेट एक नर्वेजियन समाचार पत्र हो।,1,0,0,xlmr,rte,0.9758,0.0146,0.0096,False,False,False,,,
RTE-Nepali_test_343,अधिकांश व्यावसायिक लगवुड होन्डुरसमा उत्पादन गरिन्छ।,बिरुवाहरू पानीमा वा माटो बाहेक अन्य पदार्थहरूमा उब्जाउँछन्।,1,2,0,xlmr,rte,0.0059,0.0293,0.9648,False,False,False,,,
RTE-Nepali_test_121,"तरकारीहरूले तपाईंको हड्डीहरूलाई जोगाउन मद्दत गर्छन्, र हड्डी पातलो हुने रोग ओस्टियोपोरोसिससँग लड्न मद्दत गर्छन्।",फलफूल र तरकारीले ओस्टियोपोरोसिसलाई रोक्छ।,1,0,0,xlmr,rte,0.9984,0.0006,0.001,False,False,False,,,
RTE-Nepali_test_381,थाइल्याण्डको बैंककमा अर्को महिना तय भएको १५ औं अन्तर्राष्ट्रिय एड्स सम्मेलनका आयोजकहरूले शनिबार प्रेस रिपोर्टहरूको जवाफ दिए जसमा बैंककको एक प्रमुख होटलले यस महिना फरक सम्मेलनमा भाग लिने एचआईभी-पोजिटिभ आगन्तुकहरूमाथि भेदभाव गरेको उल्लेख थियो।,एचआईभी-पोजिटिभ आगन्तुकहरू १५ औं अन्तर्राष्ट्रिय एड्स सम्मेलनमा भाग लिन्छन्।,1,0,0,xlmr,rte,0.9995,0.0002,0.0003,False,False,False,,,
RTE-Nepali_test_180,श्री फर्डीनान्ड पाईचले भने कि जर्मन कम्पनीसँग जीएमको अल्ट्रा-कम लागत कारखाना परियोजनाको बारेमा कुनै गोप्य योजना वा कागजातहरू थिएनन्।,कागजातहरूमा नयाँ कारखानाका लागि गोप्य योजनाहरू समावेश थिए।,1,2,0,xlmr,rte,0.0004,0.0005,0.9991,False,False,False,,,
RTE-Nepali_test_81,क्लिन्टनको नयाँ पुस्तक यहाँ ठूलो बिक्री भएन।,क्लिन्टनको पुस्तक ठूलो बिक्री हो।,1,2,0,xlmr,rte,0.0002,1e-04,0.9997,False,False,False,,,
RTE-Nepali_test_212,"आन्द्रेसन, जसले पहिलो इन्टरनेट ब्राउजर (मोजाइक) र आफ्ना सह-संस्थापक नेटस्केप सिर्जना गर्ने टोलीको एक भागको रूपमा इन्टरनेट क्रान्तिलाई परिभाषित गर्न मद्दत गरे, उनले बिहीबार सान फ्रान्सिस्को म्यारियट होटलको भरिएको हलमा भने कि उनी आफ्नो स्टार्टअप लाउडक्लाउडप्रति ",सान फ्रान्सिस्को म्यारियट होटलमा इन्टरनेट ब्राउजर मोजाइक सिर्जना गरिएको थियो।,1,0,0,xlmr,rte,0.9989,0.0005,0.0006,False,False,False,,,
RTE-Nepali_test_438,महासचिव कोफी अन्नान र नैन अन्नानलाई अप्रिल १० मा हवानाको जोसे मार्टी एयरपोर्टमा आइपुग्दा राष्ट्रपति फिडेल क्यास्ट्रोले स्वागत गरे।,क्यास्ट्रोले संयुक्त राष्ट्रसंघको भ्रमण गर्छन्।,1,0,0,xlmr,rte,0.9811,0.0177,0.0012,False,False,False,,,
RTE-Nepali_test_268,"म्यारियट विदेशीहरूका लागि बस्नका लागि एक लोकप्रिय स्थान र शहरको एक प्रमुख उद्यम हो, यद्यपि देशमा हिंसाको लहर चलेको छ। सन् २००७ जनवरीमा होटल अर्को आक्रमणको शिकार भएको थियो जहाँ एक सुरक्षा गार्ड मारिएका थिए र धेरै मानिस घाइते भएका थिए किनभने गार्डले एक बम आक्रमणकारीलाई होटलमा प्रवेश गर्नबाट रोकेका थिए, जसले उसलाई जहाँ थियो त्यहीँ आफ्नो विस्फोटक पदार्थ विस्फोट गराउन बाध्य पारेको थियो।",लन्डनमा एक म्यारियट होटल छ।,1,0,0,xlmr,rte,0.9534,0.0461,0.0005,False,False,False,,,
RTE-Nepali_test_60,"श्री बालासिंघम आफ्नो लन्डनस्थित घर फर्कनेछन् र त्यसपछि अक्टोबरको सुरुमा श्रीलंका जानेछन् ताकि एलटीटीई नेता भिलुप्पिलाई प्रभाकरनसँग परामर्श गर्न सकून्, कूटनीतिज्ञहरूले बताए।",भिलुप्पिलाई प्रभाकरन एक कूटनीतिज्ञ हुन्।,1,0,0,xlmr,rte,0.9981,0.0012,0.0007,False,False,False,,,
RTE-Nepali_test_458,"कप्तानका अनुसार, १९९९ को उक्त डुङ्गालाई यातायात मन्त्रालयले डिसेम्बर ९ मा निरीक्षण गरेको थियो र राम्रो अवस्थामा रहेको प्रमाणित गरेको थियो। ""मौसमको अवस्थाका कारण सम्भावना कम भए तापनि हामी अझै आशा गर्छौं,"" जमालले भने। १७ जना चालक दलका सदस्य र २०० टन कार्गो बोकेको दुर्भाग्यपूर्ण पीटी नूर बुदी स्वामित्वको र सञ्चालित डुङ्गा यति छिटो डुब्यो कि चालक दललाई ""यात्रुहरूलाई लाइफ ज्याकेट लगाउन आग्रह गर्ने मौका पनि मिलेन।""",३०० यात्रु बोकेको एउटा इन्डोनेसियाली डुङ्गा डुब्यो।,1,0,0,xlmr,rte,0.5418,0.4174,0.0408,False,False,False,,,
